ipcalc 0.1.8 1.fc24 x86_64
iproute 4.4.0 4.fc24 x86_64
ipset 6.27 2.fc24 x86_64
ipset-libs 6.27 2.fc24 x86_64
iptables 1.4.21 16.fc24 x86_64
iptstate 2.2.6 1.fc24 x86_64
iputils 20160308 3.fc24 x86_64
ipw2100-firmware 1.3 19.fc24 noarch
ipw2200-firmware 3.1 12.fc24 noarch
irqbalance 1.1.0 3.fc24 x86_64
iscsi-initiator-utils 6.2.0.873 33.git4c1f2d9.fc24 x86_64
iscsi-initiator-utils-iscsiuio 6.2.0.873 33.git4c1f2d9.fc24 x86_64
isl 0.14 5.fc24 x86_64
iso-codes 3.68 1.fc24 noarch
isomd5sum 1.1.0 2.fc24 x86_64
iw 4.9 1.fc24 x86_64
iwl1000-firmware 39.31.5.1 69.fc24 noarch
iwl100-firmware 39.31.5.1 69.fc24 noarch
iwl105-firmware 18.168.6.1 69.fc24 noarch
iwl135-firmware 18.168.6.1 69.fc24 noarch
iwl2000-firmware 18.168.6.1 69.fc24 noarch
iwl2030-firmware 18.168.6.1 69.fc24 noarch
iwl3160-firmware 25.30.13.0 69.fc24 noarch
iwl3945-firmware 15.32.2.9 69.fc24 noarch
iwl4965-firmware 228.61.2.24 69.fc24 noarch
iwl5000-firmware 8.83.5.1_1 69.fc24 noarch
iwl5150-firmware 8.24.2.2 69.fc24 noarch
iwl6000-firmware 9.221.4.1 69.fc24 noarch
iwl6000g2a-firmware 18.168.6.1 69.fc24 noarch
iwl6000g2b-firmware 18.168.6.1 69.fc24 noarch
iwl6050-firmware 41.28.5.1 69.fc24 noarch
iwl7260-firmware 25.30.13.0 69.fc24 noarch
jack-audio-connection-kit 1.9.10 5.fc24 x86_64
jansson 2.9 1.fc24 x86_64
jasper-libs 1.900.13 3.fc24 i686
jasper-libs 1.900.13 3.fc24 x86_64
java-1.8.0-openjdk 1.8.0.121 8.b14.fc24 x86_64
java-1.8.0-openjdk-devel 1.8.0.121 8.b14.fc24 x86_64
java-1.8.0-openjdk-headless 1.8.0.121 8.b14.fc24 x86_64
javapackages-tools 4.6.0 15.fc24 noarch
jbigkit-libs 2.1 5.fc24 i686
jbigkit-libs 2.1 5.fc24 x86_64
jboss-interceptors-1.2-api 1.0.0 4.fc24 noarch
jhead 3.00 3.fc24 x86_64
jimtcl 0.76 4.fc24 x86_64
jre1.8.0_111 1.8.0_111 fcs x86_64
js 1.8.5 25.fc24 x86_64
js-jquery 2.2.4 1.fc24 noarch
json-c 0.12 7.fc24 i686
json-c 0.12 7.fc24 x86_64
jsoncpp 1.7.2 3.fc24 x86_64
jsoncpp-devel 1.7.2 3.fc24 x86_64
json-glib 1.2.6 1.fc24 x86_64
jsoup 1.8.3 2.fc24 noarch
jsr-305 0 0.19.20130910svn.fc24 noarch
julietaula-montserrat-fonts 20151221 5.fc24 noarch
jwhois 4.0 46.fc24 x86_64
kate4-part 4.14.3 16.fc24 x86_64
kbd 2.0.3 3.fc24 x86_64
kbd-legacy 2.0.3 3.fc24 noarch
kbd-misc 2.0.3 3.fc24 noarch
kde-apps-rpm-macros 4.14.30 1.fc24 noarch
kde-baseapps-common 16.08.3 1.fc24 noarch
kde-filesystem 4 53.fc24 x86_64
kde-l10n 16.12.3 1.fc24 noarch
kdelibs 4.14.30 1.fc24 x86_64
kdelibs-common 4.14.30 1.fc24 x86_64
kdelibs-ktexteditor 4.14.30 1.fc24 x86_64
kdelibs-webkit 4.14.30 1.fc24 x86_64
kde-platform-plugin 4.11.22 16.fc24 x86_64
kde-settings 24 8.fc24.1 noarch
kde-style-breeze 5.8.6 1.fc24 x86_64
kde-workspace-common 4.11.22 16.fc24 noarch
kdiff3 0.9.98 7.fc24 x86_64
keepass 2.32 2.fc24 x86_64
kernel 4.10.8 100.fc24 x86_64
kernel-core 4.10.8 100.fc24 x86_64
kernel-devel 4.10.8 100.fc24 x86_64
kernel-headers 4.10.8 100.fc24 x86_64
kernel-modules 4.10.8 100.fc24 x86_64
kernel-modules-extra 4.10.8 100.fc24 x86_64
kexec-tools 2.0.12 7.fc24.1 x86_64
keybinder 0.3.1 2.fc24 x86_64
keybinder3 0.3.0 6.fc24 x86_64
keyutils 1.5.9 8.fc24 x86_64
keyutils-libs 1.5.9 8.fc24 i686
keyutils-libs 1.5.9 8.fc24 x86_64
keyutils-libs-devel 1.5.9 8.fc24 x86_64
kf5-attica 5.32.0 1.fc24 x86_64
kf5-filesystem 5.32.0 1.fc24 x86_64
kf5-gpgmepp 16.08.3 5.fc24 x86_64
kf5-karchive 5.32.0 1.fc24 x86_64
kf5-kauth 5.32.0 1.fc24 x86_64
kf5-kbookmarks 5.32.0 1.fc24 x86_64
kf5-kcmutils 5.32.0 1.fc24 x86_64
kf5-kcodecs 5.32.0 1.fc24 x86_64
kf5-kcompletion 5.32.0 1.fc24 x86_64
kf5-kconfig-core 5.32.0 1.fc24 x86_64
kf5-kconfig-gui 5.32.0 1.fc24 x86_64
kf5-kconfigwidgets 5.32.0 1.fc24 x86_64
kf5-kcoreaddons 5.32.0 1.fc24 x86_64
kf5-kcrash 5.32.0 2.fc24 x86_64
kf5-kdbusaddons 5.32.0 1.fc24 x86_64
kf5-kdeclarative 5.32.0 1.fc24 x86_64
kf5-kdnssd 5.32.0 1.fc24 x86_64
kf5-kdoctools 5.32.0 1.fc24 x86_64
kf5-kglobalaccel 5.32.0 1.fc24 x86_64
kf5-kglobalaccel-libs 5.32.0 1.fc24 x86_64
kf5-kguiaddons 5.32.0 1.fc24 x86_64
kf5-ki18n 5.32.0 1.fc24 x86_64
kf5-kiconthemes 5.32.0 1.fc24 x86_64
kf5-kinit 5.32.0 1.fc24 x86_64
kf5-kio-core 5.32.0 1.fc24 x86_64
kf5-kio-core-libs 5.32.0 1.fc24 x86_64
kf5-kio-doc 5.32.0 1.fc24 noarch
kf5-kio-ntlm 5.32.0 1.fc24 x86_64
kf5-kio-widgets 5.32.0 1.fc24 x86_64
kf5-kio-widgets-libs 5.32.0 1.fc24 x86_64
kf5-kitemviews 5.32.0 1.fc24 x86_64
kf5-kjobwidgets 5.32.0 1.fc24 x86_64
kf5-knotifications 5.32.0 1.fc24 x86_64
kf5-knotifyconfig 5.32.0 1.fc24 x86_64
kf5-kpackage 5.32.0 1.fc24 x86_64
kf5-kparts 5.32.0 1.fc24 x86_64
kf5-kservice 5.32.0 1.fc24 x86_64
kf5-ktexteditor 5.32.0 1.fc24 x86_64
kf5-ktextwidgets 5.32.0 1.fc24 x86_64
kf5-kwallet 5.32.0 1.fc24 x86_64
kf5-kwallet-libs 5.32.0 1.fc24 x86_64
kf5-kwidgetsaddons 5.32.0 1.fc24 x86_64
kf5-kwindowsystem 5.32.0 1.fc24 x86_64
kf5-kxmlgui 5.32.0 1.fc24 x86_64
kf5-solid 5.32.0 1.fc24 x86_64
kf5-solid-libs 5.32.0 1.fc24 x86_64
kf5-sonnet-core 5.32.0 1.fc24 x86_64
kf5-sonnet-ui 5.32.0 1.fc24 x86_64
kf5-syntax-highlighting 5.32.0 1.fc24 x86_64
kmod 22 4.fc24 x86_64
kmod-libs 22 4.fc24 x86_64
kmod-nvidia-4.10.8-100.fc24.x86_64 378.13 2.fc24 x86_64
kmodtool 1 23.fc24 noarch
kompare 16.12.3 1.fc24 x86_64
kompare-libs 16.12.3 1.fc24 x86_64
kpartx 0.4.9 81.fc24 x86_64
krb5-devel 1.14.4 4.fc24 x86_64
krb5-libs 1.14.4 4.fc24 i686
krb5-libs 1.14.4 4.fc24 x86_64
krdc 16.12.3 1.fc24 x86_64
krdc-libs 16.12.3 1.fc24 x86_64
krename 4.0.9 15.fc23 x86_64
krusader 2.4.0 0.16.beta3.fc24 x86_64
kyotocabinet-libs 1.2.76 11.fc24 x86_64
ladspa 1.13 16.fc24 x86_64
ladspa-swh-plugins 0.4.15 26.fc24 x86_64
lame-libs 3.99.5 5.fc24 x86_64
langpacks-en 1.0 7.fc24 noarch
langtable 0.0.35 1.fc24 noarch
langtable-data 0.0.35 1.fc24 noarch
langtable-python3 0.0.35 1.fc24 noarch
lasem 0.4.3 4.fc24 x86_64
lash 0.5.4 24.fc24 x86_64
lasi 1.1.2 6.fc24 x86_64
lcms2 2.8 2.fc24 i686
lcms2 2.8 2.fc24 x86_64
less 481 5.fc24 x86_64
leveldb 1.12.0 11.fc24 x86_64
leveldb-devel 1.12.0 11.fc24 x86_64
liba52 0.7.4 25.fc24 x86_64
libacl 2.2.52 11.fc24 i686
libacl 2.2.52 11.fc24 x86_64
libaio 0.3.110 6.fc24 x86_64
libao 1.2.0 6.fc24 x86_64
libappindicator 12.10.0 11.fc24 x86_64
libappindicator-gtk3 12.10.0 11.fc24 x86_64
libappstream-glib 0.6.10 1.fc24 x86_64
libarchive 3.2.2 1.fc24 x86_64
libart_lgpl 2.3.21 15.fc24 x86_64
libass 0.13.4 1.fc24 x86_64
libassuan 2.4.3 1.fc24 x86_64
libasyncns 0.8 10.fc24 i686
libasyncns 0.8 10.fc24 x86_64
libatasmart 0.19 9.fc24 x86_64
libatomic_ops 7.4.2 9.fc24 x86_64
libattr 2.4.47 16.fc24 i686
libattr 2.4.47 16.fc24 x86_64
libavc1394 0.5.4 1.fc24 x86_64
libavdevice 3.1.7 1.fc24 x86_64
libbabeltrace 1.2.4 4.fc24 x86_64
libbasicobjects 0.1.1 29.fc24 x86_64
libblkid 2.28.2 2.fc24 x86_64
libblockdev 1.6 1.fc24 x86_64
libblockdev-btrfs 1.6 1.fc24 x86_64
libblockdev-crypto 1.6 1.fc24 x86_64
libblockdev-dm 1.6 1.fc24 x86_64
libblockdev-fs 1.6 1.fc24 x86_64
libblockdev-kbd 1.6 1.fc24 x86_64
libblockdev-loop 1.6 1.fc24 x86_64
libblockdev-lvm 1.6 1.fc24 x86_64
libblockdev-mdraid 1.6 1.fc24 x86_64
libblockdev-mpath 1.6 1.fc24 x86_64
libblockdev-part 1.6 1.fc24 x86_64
libblockdev-plugins-all 1.6 1.fc24 x86_64
libblockdev-swap 1.6 1.fc24 x86_64
libblockdev-utils 1.6 1.fc24 x86_64
libbluray 0.9.3 3.fc24 x86_64
libbonobo 2.32.1 10.fc24 x86_64
libbonoboui 2.24.5 10.fc24 x86_64
libbsd 0.8.3 1.fc24 i686
libbsd 0.8.3 1.fc24 x86_64
libbytesize 0.7 1.fc24 x86_64
libcaca 0.99 0.28.beta19.fc24 x86_64
libcanberra 0.30 11.fc24 x86_64
libcanberra-gtk3 0.30 11.fc24 x86_64
libcap 2.24 9.fc24 i686
libcap 2.24 9.fc24 x86_64
libcap-ng 0.7.8 1.fc24 i686
libcap-ng 0.7.8 1.fc24 x86_64
libcddb 1.3.2 19.fc24 x86_64
libcdio 0.93 8.fc24 x86_64
libcdio-paranoia 10.2+0.93+1 5.fc24 x86_64
libcgroup 0.41 8.fc24 x86_64
libchromaprint 1.2 4.fc24 x86_64
libclc 0.2.0 3.20160207gitdc330a3.fc24 x86_64
libcollection 0.7.0 29.fc24 x86_64
libcom_err 1.42.13 4.fc24 i686
libcom_err 1.42.13 4.fc24 x86_64
libcom_err-devel 1.42.13 4.fc24 x86_64
libcomps 0.1.7 4.fc24 x86_64
libconfig 1.5 4.fc24 x86_64
libcroco 0.6.11 2.fc24 x86_64
libcurl 7.47.1 10.fc24 x86_64
libcurl-devel 7.47.1 10.fc24 x86_64
libdaemon 0.14 10.fc24 x86_64
libdatrie 0.2.9 3.fc24 i686
libdatrie 0.2.9 3.fc24 x86_64
libdb 5.3.28 14.fc24 i686
libdb 5.3.28 14.fc24 x86_64
libdb-devel 5.3.28 14.fc24 x86_64
libdbusmenu 12.10.2 10.fc24 x86_64
libdbusmenu-gtk2 12.10.2 10.fc24 x86_64
libdbusmenu-gtk3 12.10.2 10.fc24 x86_64
libdb-utils 5.3.28 14.fc24 x86_64
libdc1394 2.2.2 5.fc24 x86_64
libdca 0.0.5 9.fc24 x86_64
libdhash 0.4.3 29.fc24 x86_64
libdiscid 0.6.2 1.fc24 x86_64
libdmx 1.1.3 6.fc24 x86_64
libdnet 1.12 17.fc24 x86_64
libdrm 2.4.75 1.fc24 i686
libdrm 2.4.75 1.fc24 x86_64
libdrm-devel 2.4.75 1.fc24 x86_64
libdv 1.0.0 22.fc24 x86_64
libdvbpsi 1.3.0 3.fc24 x86_64
libdvbv5 1.10.0 2.fc24 x86_64
libdvdnav 5.0.3 4.fc24 x86_64
libdvdread 5.0.3 2.fc24 x86_64
libebml 1.3.3 3.fc24 x86_64
libedit 3.1 14.20150325cvs.fc24 x86_64
libepoxy 1.3.1 2.fc24 x86_64
liberation-fonts-common 1.07.4 7.fc24 noarch
liberation-mono-fonts 1.07.4 7.fc24 noarch
liberation-sans-fonts 1.07.4 7.fc24 noarch
liberation-serif-fonts 1.07.4 7.fc24 noarch
libertas-usb8388-firmware 20161205 69.git91ddce49.fc24 noarch
libesmtp 1.0.6 10.fc24 x86_64
libestr 0.1.9 6.fc24 x86_64
libev 4.24 1.fc24 x86_64
libevdev 1.5.5 1.fc24 x86_64
libevent 2.0.21 8.fc24 x86_64
libexif 0.6.21 10.fc24 x86_64
libfastjson 0.99.4 1.fc24 x86_64
libfdisk 2.28.2 2.fc24 x86_64
libffado 2.2.1 8.fc24 x86_64
libffi 3.1 9.fc24 i686
libffi 3.1 9.fc24 x86_64
libfm 1.2.5 1.fc24 x86_64
libfm-gtk 1.2.5 1.fc24 x86_64
libfm-gtk2 1.2.5 1.fc24 x86_64
libfm-gtk-utils 1.2.5 1.fc24 x86_64
libfontenc 1.1.3 3.fc24 x86_64
libgcab1 0.6 6.fc24 x86_64
libgcc 6.3.1 1.fc24 i686
libgcc 6.3.1 1.fc24 x86_64
libgcrypt 1.6.6 1.fc24 i686
libgcrypt 1.6.6 1.fc24 x86_64
libgdiplus 4.2 2.fc24 x86_64
libgee 0.18.0 3.fc24 x86_64
libgexiv2 0.10.3 6.fc24 x86_64
libgfortran 6.3.1 1.fc24 x86_64
libgit2 0.24.6 1.fc24 x86_64
libglade2 2.6.4 14.fc24 x86_64
libglademm24 2.6.7 15.fc24 x86_64
libGLEW 1.13.0 2.fc24 x86_64
libglvnd 0.2.999 14.20170308git8e6e102.fc24 x86_64
libglvnd-egl 0.2.999 14.20170308git8e6e102.fc24 x86_64
libglvnd-gles 0.2.999 14.20170308git8e6e102.fc24 x86_64
libglvnd-glx 0.2.999 14.20170308git8e6e102.fc24 x86_64
libglvnd-opengl 0.2.999 14.20170308git8e6e102.fc24 x86_64
libgnome 2.32.1 11.fc24 x86_64
libgnomecanvas 2.30.3 11.fc24 x86_64
libgnomekbd 3.6.0 9.fc24 x86_64
libgnome-keyring 3.12.0 6.fc24 x86_64
libgnomeui 2.24.5 12.fc24 x86_64
libgomp 6.3.1 1.fc24 x86_64
libgpg-error 1.24 1.fc24 i686
libgpg-error 1.24 1.fc24 x86_64
libgphoto2 2.5.12 1.fc24 x86_64
libgsf 1.14.33 4.fc24 x86_64
libgudev 230 3.fc24 x86_64
libgusb 0.2.9 1.fc24 x86_64
libhangul 0.1.0 12.fc24 x86_64
libhbaapi 2.2.9 8.fc24 x86_64
libhbalinux 1.0.17 3.fc24 x86_64
libhif 0.2.3 1.fc24 x86_64
libICE 1.0.9 8.fc24 i686
libICE 1.0.9 8.fc24 x86_64
libICE-devel 1.0.9 8.fc24 x86_64
libicu 56.1 7.fc24 i686
libicu 56.1 7.fc24 x86_64
libicu-devel 56.1 7.fc24 x86_64
libid3tag 0.15.1b 21.fc24 x86_64
libIDL 0.8.14 11.fc24 x86_64
libidn 1.33 1.fc24 i686
libidn 1.33 1.fc24 x86_64
libidn2 0.16 1.fc24 x86_64
libidn-devel 1.33 1.fc24 x86_64
libiec61883 1.2.0 14.fc24 x86_64
libimobiledevice 1.2.0 8.fc24 x86_64
libindicator 12.10.1 8.fc24 x86_64
libindicator-gtk3 12.10.1 8.fc24 x86_64
libini_config 1.3.0 29.fc24 x86_64
libinput 1.5.4 1.fc24 x86_64
libipa_hbac 1.14.2 2.fc24 x86_64
libipt 1.4.4 2.fc24 x86_64
libjpeg-turbo 1.5.0 4.fc24 i686
libjpeg-turbo 1.5.0 4.fc24 x86_64
libjpeg-turbo-utils 1.5.0 4.fc24 x86_64
libjson-rpc-cpp-client 0.7.0 1.fc24 x86_64
libjson-rpc-cpp-common 0.7.0 1.fc24 x86_64
libjson-rpc-cpp-devel 0.7.0 1.fc24 x86_64
libjson-rpc-cpp-server 0.7.0 1.fc24 x86_64
libjson-rpc-cpp-stub 0.7.0 1.fc24 x86_64
libjson-rpc-cpp-tools 0.7.0 1.fc24 x86_64
libkadm5 1.14.4 4.fc24 x86_64
libkate 0.4.1 7.fc24 x86_64
libkkc 0.3.5 4.fc24 x86_64
libkkc-common 0.3.5 4.fc24 noarch
libkkc-data 0.2.7 6.fc24 x86_64
libkomparediff2 16.12.3 1.fc24 x86_64
libkonq 16.08.3 1.fc24 x86_64
libksba 1.3.5 1.fc24 x86_64
libldb 1.1.26 1.fc24 x86_64
liblockfile 1.09 4.fc24 x86_64
liblogging-stdlog 1.0.4 6.fc24 x86_64
libmad 0.15.1b 20.fc24 x86_64
libmatroska 1.4.4 2.fc24 x86_64
libmbim 1.14.0 1.fc24 x86_64
libmbim-utils 1.14.0 1.fc24 x86_64
libmcpp 2.7.2 16.fc24 x86_64
libmetalink 0.1.3 1.fc24 x86_64
libmfx 1.19 1.20170114gita5ba231.fc24 x86_64
libmicrohttpd 0.9.52 3.fc24 x86_64
libmicrohttpd-devel 0.9.52 3.fc24 x86_64
libmng 2.0.3 3.fc24 i686
libmng 2.0.3 3.fc24 x86_64
libmnl 1.0.4 1.fc24 x86_64
libmodman 2.0.1 12.fc24 i686
libmodman 2.0.1 12.fc24 x86_64
libmodplug 0.8.8.5 8.fc24 x86_64
libmount 2.28.2 2.fc24 x86_64
libmpc 1.0.2 5.fc24 x86_64
libmpcdec 1.2.6 16.fc24 x86_64
libmpeg2 0.5.1 11.fc24 x86_64
libmpg123 1.22.4 1.fc24 x86_64
libmspack 0.5 0.5.alpha.fc24 x86_64
libmtp 1.1.11 1.fc24 x86_64
libmtp-examples 1.1.11 1.fc24 x86_64
libndp 1.6 1.fc24 x86_64
libnetfilter_conntrack 1.0.6 2.fc24 x86_64
libnfnetlink 1.0.1 8.fc24 x86_64
libnfsidmap 0.26 6.rc4.fc24 x86_64
libnghttp2 1.7.1 1.fc24 x86_64
libnl3 3.2.28 4.fc24 x86_64
libnl3-cli 3.2.28 4.fc24 x86_64
libnma 1.2.4 2.fc24 x86_64
libnotify 0.7.6 8.fc24 x86_64
libntlm 1.4 5.fc24 x86_64
libogg 1.3.2 5.fc24 i686
libogg 1.3.2 5.fc24 x86_64
libopenraw 0.0.9 18.fc24 x86_64
libopenshot 0.1.2 1.fc24 x86_64
libopenshot-audio 0.1.2 1.fc24 x86_64
libpath_utils 0.2.1 29.fc24 x86_64
libpcap 1.7.4 2.fc24 x86_64
libpciaccess 0.13.4 3.fc24 i686
libpciaccess 0.13.4 3.fc24 x86_64
libpinyin 1.6.91 1.fc24 x86_64
libpinyin-data 1.6.91 1.fc24 x86_64
libpipeline 1.4.1 2.fc24 x86_64
libplist 1.12 6.fc24 x86_64
libpng12 1.2.56 2.fc24 x86_64
libpng 1.6.27 1.fc24 i686
libpng 1.6.27 1.fc24 x86_64
libprojectM 2.1.0 1.fc24 x86_64
libproxy 0.4.12 3.fc24 i686
libproxy 0.4.12 3.fc24 x86_64
libproxy-mozjs 0.4.12 3.fc24 x86_64
libpsl 0.13.0 3.fc24 x86_64
libpwquality 1.3.0 4.fc24 x86_64
libqmi 1.16.2 1.fc24 x86_64
libqmi-utils 1.16.2 1.fc24 x86_64
libquadmath 6.3.1 1.fc24 x86_64
libquadmath-devel 6.3.1 1.fc24 x86_64
LibRaw 0.17.2 1.fc24 x86_64
libraw1394 2.1.2 1.fc24 x86_64
libref_array 0.1.5 29.fc24 x86_64
librepo 1.7.18 2.fc24 x86_64
libreport 2.7.2 1.fc24 x86_64
libreport-anaconda 2.7.2 1.fc24 x86_64
libreport-cli 2.7.2 1.fc24 x86_64
libreport-fedora 2.7.2 1.fc24 x86_64
libreport-filesystem 2.7.2 1.fc24 x86_64
libreport-gtk 2.7.2 1.fc24 x86_64
libreport-plugin-bugzilla 2.7.2 1.fc24 x86_64
libreport-plugin-kerneloops 2.7.2 1.fc24 x86_64
libreport-plugin-logger 2.7.2 1.fc24 x86_64
libreport-plugin-reportuploader 2.7.2 1.fc24 x86_64
libreport-plugin-ureport 2.7.2 1.fc24 x86_64
libreport-python3 2.7.2 1.fc24 x86_64
libreport-web 2.7.2 1.fc24 x86_64
librevenge 0.0.4 3.fc24 x86_64
librsvg2 2.40.16 1.fc24 x86_64
libsamplerate 0.1.8 10.fc24 x86_64
libseccomp 2.3.2 1.fc24 i686
libseccomp 2.3.2 1.fc24 x86_64
libsecret 0.18.5 1.fc24 i686
libsecret 0.18.5 1.fc24 x86_64
libselinux 2.5 12.fc24 i686
libselinux 2.5 12.fc24 x86_64
libselinux-devel 2.5 12.fc24 x86_64
libselinux-python 2.5 12.fc24 x86_64
libselinux-python3 2.5 12.fc24 x86_64
libselinux-utils 2.5 12.fc24 x86_64
libsemanage 2.5 6.fc24 x86_64
libsemanage-python 2.5 6.fc24 x86_64
libsemanage-python3 2.5 6.fc24 x86_64
libsepol 2.5 10.fc24 i686
libsepol 2.5 10.fc24 x86_64
libsepol-devel 2.5 10.fc24 x86_64
libshout 2.2.2 14.fc24 x86_64
libsigc++20 2.8.0 1.fc24 x86_64
libsigsegv 2.10 10.fc24 x86_64
libSM 1.2.2 4.fc24 i686
libSM 1.2.2 4.fc24 x86_64
libsmartcols 2.28.2 2.fc24 x86_64
libsmbclient 4.4.10 0.fc24 x86_64
libSM-devel 1.2.2 4.fc24 x86_64
libsmi 0.4.8 17.fc24 x86_64
libsndfile 1.0.27 1.fc24 i686
libsndfile 1.0.27 1.fc24 x86_64
libsodium 1.0.12 1.fc24 x86_64
libsolv 0.6.26 3.fc24 x86_64
libsoup 2.54.1 1.fc24 i686
libsoup 2.54.1 1.fc24 x86_64
libspiro 20150131 3.fc24 x86_64
libsrtp 1.5.4 3.fc24 x86_64
libss 1.42.13 4.fc24 x86_64
libssh2 1.7.0 5.fc24 x86_64
libsss_autofs 1.14.2 2.fc24 x86_64
libsss_idmap 1.14.2 2.fc24 x86_64
libsss_nss_idmap 1.14.2 2.fc24 x86_64
libsss_sudo 1.14.2 2.fc24 x86_64
libstdc++ 6.3.1 1.fc24 i686
libstdc++ 6.3.1 1.fc24 x86_64
libstdc++-devel 6.3.1 1.fc24 x86_64
libtalloc 2.1.9 1.fc24 x86_64
libtar 1.2.20 8.fc24 x86_64
libtasn1 4.9 1.fc24 i686
libtasn1 4.9 1.fc24 x86_64
libtasn1-devel 4.9 1.fc24 x86_64
libtdb 1.3.9 1.fc24 x86_64
libteam 1.26 1.fc24 x86_64
libtevent 0.9.28 1.fc24 x86_64
libthai 0.1.24 1.fc24 i686
libthai 0.1.24 1.fc24 x86_64
libtheora 1.1.1 14.fc24 i686
libtheora 1.1.1 14.fc24 x86_64
libtidy 5.1.25 1.fc24 x86_64
libtiff 4.0.7 2.fc24 i686
libtiff 4.0.7 2.fc24 x86_64
libtiger 0.3.4 11.fc24 x86_64
libtimezonemap 0.4.5 2.fc24 x86_64
libtirpc 1.0.1 2.rc2.fc24 x86_64
libtommath 1.0 4.fc24 x86_64
libtool-ltdl 2.4.6 13.fc24 x86_64
libudisks2 2.1.7 1.fc24 x86_64
libunistring 0.9.4 3.fc24 x86_64
libunwind 1.1 11.fc24 x86_64
libupnp 1.6.21 1.fc24 x86_64
libusb 0.1.5 7.fc24 x86_64
libusbmuxd 1.0.10 5.fc24 x86_64
libusbx 1.0.21 0.1.git448584a.fc24 x86_64
libuser 0.62 3.fc24 x86_64
libuser-python 0.62 3.fc24 x86_64
libutempter 1.1.6 8.fc24 x86_64
libuuid 2.28.2 2.fc24 i686
libuuid 2.28.2 2.fc24 x86_64
libv4l 1.10.0 2.fc24 x86_64
libva 1.7.3 1.fc24 x86_64
libva-intel-driver 1.7.3 1.fc24 x86_64
libva-utils 1.7.3 1.fc24 x86_64
libva-vdpau-driver 0.7.4 14.fc24 x86_64
libvdpau 1.1.1 3.fc24 x86_64
libverto 0.2.6 6.fc24 i686
libverto 0.2.6 6.fc24 x86_64
libverto-devel 0.2.6 6.fc24 x86_64
libverto-tevent 0.2.6 6.fc24 x86_64
libvisual 0.4.0 20.fc24 i686
libvisual 0.4.0 20.fc24 x86_64
libvncserver 0.9.10 5.fc24 x86_64
libvorbis 1.3.5 1.fc24 i686
libvorbis 1.3.5 1.fc24 x86_64
libvpx 1.5.0 4.fc24 x86_64
libwacom 0.21 1.fc24 x86_64
libwacom-data 0.21 1.fc24 noarch
libwayland-client 1.10.0 1.fc24 i686
libwayland-client 1.10.0 1.fc24 x86_64
libwayland-cursor 1.10.0 1.fc24 x86_64
libwayland-server 1.10.0 1.fc24 i686
libwayland-server 1.10.0 1.fc24 x86_64
libwbclient 4.4.10 0.fc24 x86_64
libwebp 0.5.2 1.fc24 i686
libwebp 0.5.2 1.fc24 x86_64
libwinpr 2.0.0 5.git.b02943a.fc24 x86_64
libwmf 0.2.8.4 50.fc24 x86_64
libwmf-lite 0.2.8.4 50.fc24 x86_64
libwnck 2.31.0 6.fc24 x86_64
libwpd 0.10.1 2.fc24 x86_64
libwpg 0.3.1 2.fc24 x86_64
libwvstreams 4.6.1 16.fc24 x86_64
libX11 1.6.3 3.fc24 i686
libX11 1.6.3 3.fc24 x86_64
libX11-common 1.6.3 3.fc24 noarch
libX11-devel 1.6.3 3.fc24 x86_64
libXau 1.0.8 6.fc24 i686
libXau 1.0.8 6.fc24 x86_64
libXau-devel 1.0.8 6.fc24 x86_64
libXaw 1.0.13 4.fc24 x86_64
libxcb 1.11.1 2.fc24 i686
libxcb 1.11.1 2.fc24 x86_64
libxcb-devel 1.11.1 2.fc24 x86_64
libXcomposite 0.4.4 8.fc24 i686
libXcomposite 0.4.4 8.fc24 x86_64
libXcursor 1.1.14 6.fc24 i686
libXcursor 1.1.14 6.fc24 x86_64
libXdamage 1.1.4 8.fc24 i686
libXdamage 1.1.4 8.fc24 x86_64
libXdamage-devel 1.1.4 8.fc24 x86_64
libXdmcp 1.1.2 5.fc24 x86_64
libxdo 3.20150503.1 2.fc24 x86_64
libXext 1.3.3 4.fc24 i686
libXext 1.3.3 4.fc24 x86_64
libXext-devel 1.3.3 4.fc24 x86_64
libXfixes 5.0.3 1.fc24 i686
libXfixes 5.0.3 1.fc24 x86_64
libXfixes-devel 5.0.3 1.fc24 x86_64
libXfont 1.5.2 1.fc24 x86_64
libXft 2.3.2 4.fc24 i686
libXft 2.3.2 4.fc24 x86_64
libXi 1.7.8 2.fc24 i686
libXi 1.7.8 2.fc24 x86_64
libXi-devel 1.7.8 2.fc24 x86_64
libXinerama 1.1.3 6.fc24 i686
libXinerama 1.1.3 6.fc24 x86_64
libxkbcommon 0.6.1 1.fc24 x86_64
libxkbcommon-x11 0.6.1 1.fc24 x86_64
libxkbfile 1.0.9 3.fc24 x86_64
libxklavier 5.4 6.fc24 x86_64
libxml2 2.9.3 3.fc24 i686
libxml2 2.9.3 3.fc24 x86_64
libxml++ 2.40.1 2.fc24 x86_64
libXmu 1.1.2 4.fc24 x86_64
libXmu-devel 1.1.2 4.fc24 x86_64
libXpm 3.5.12 1.fc24 x86_64
libXrandr 1.5.1 1.fc24 i686
libXrandr 1.5.1 1.fc24 x86_64
libXrender 0.9.10 1.fc24 i686
libXrender 0.9.10 1.fc24 x86_64
libXres 1.0.7 6.fc24 x86_64
libXScrnSaver 1.2.2 10.fc24 i686
